absorbance_1	absorbance_2	absorbance_3	absorbance_4	absorbance_5	absorbance_6	absorbance_7	absorbance_8	absorbance_9	absorbance_10	absorbance_11	absorbance_12	absorbance_13	absorbance_14	absorbance_15	absorbance_16	absorbance_17	absorbance_18	absorbance_19	absorbance_20	absorbance_21	absorbance_22	absorbance_23	absorbance_24	absorbance_25	absorbance_26	absorbance_27	absorbance_28	absorbance_29	absorbance_30	absorbance_31	absorbance_32	absorbance_33	absorbance_34	absorbance_35	absorbance_36	absorbance_37	absorbance_38	absorbance_39	absorbance_40	absorbance_41	absorbance_42	absorbance_43	absorbance_44	absorbance_45	absorbance_46	absorbance_47	absorbance_48	absorbance_49	absorbance_50	absorbance_51	absorbance_52	absorbance_53	absorbance_54	absorbance_55	absorbance_56	absorbance_57	absorbance_58	absorbance_59	absorbance_60	absorbance_61	absorbance_62	absorbance_63	absorbance_64	absorbance_65	absorbance_66	absorbance_67	absorbance_68	absorbance_69	absorbance_70	absorbance_71	absorbance_72	absorbance_73	absorbance_74	absorbance_75	absorbance_76	absorbance_77	absorbance_78	absorbance_79	absorbance_80	absorbance_81	absorbance_82	absorbance_83	absorbance_84	absorbance_85	absorbance_86	absorbance_87	absorbance_88	absorbance_89	absorbance_90	absorbance_91	absorbance_92	absorbance_93	absorbance_94	absorbance_95	absorbance_96	absorbance_97	absorbance_98	absorbance_99	absorbance_100	principal_component_1	principal_component_2	principal_component_3	principal_component_4	principal_component_5	principal_component_6	principal_component_7	principal_component_8	principal_component_9	principal_component_10	principal_component_11	principal_component_12	principal_component_13	principal_component_14	principal_component_15	principal_component_16	principal_component_17	principal_component_18	principal_component_19	principal_component_20	principal_component_21	principal_component_22	moisture	protein	target
2.347790002822876	2.348360061645508	2.348979949951172	2.349669933319092	2.3503899574279785	2.3512001037597656	2.3522000312805176	2.3534300327301025	2.354830026626587	2.3564000129699707	2.358150005340576	2.360059976577759	2.36217999458313	2.364490032196045	2.3669800758361816	2.3696699142456055	2.372529983520508	2.3757100105285645	2.3792200088500977	2.3829500675201416	2.3868699073791504	2.390929937362671	2.395080089569092	2.3992600440979004	2.4034199714660645	2.407560110092163	2.4116499423980713	2.4156200885772705	2.419569969177246	2.4235599040985107	2.4275500774383545	2.4315600395202637	2.435689926147461	2.440150022506714	2.4452900886535645	2.4514999389648438	2.4592299461364746	2.468590021133423	2.479490041732788	2.4918699264526367	2.505539894104004	2.5202999114990234	2.535989999771118	2.5525600910186768	2.570080041885376	2.5888900756835938	2.6095399856567383	2.633120059967041	2.6603100299835205	2.6917800903320312	2.7278599739074707	2.768009901046753	2.8105499744415283	2.85263991355896	2.8907899856567383	2.9219799041748047	2.9448699951171875	2.9599499702453613	2.968940019607544	2.973710060119629	2.975640058517456	2.975670099258423	2.97406005859375	2.9707798957824707	2.9657199382781982	2.9588000774383545	2.9499900341033936	2.939429998397827	2.92726993560791	2.9136500358581543	2.8987200260162354	2.8825600147247314	2.8652899265289307	2.8471100330352783	2.8280999660491943	2.8083701133728027	2.788100004196167	2.7674200534820557	2.7464499473571777	2.725209951400757	2.7036900520324707	2.6818599700927734	2.6596999168395996	2.6371700763702393	2.614229917526245	2.5909600257873535	2.567509889602661	2.54407000541687	2.520829916000366	2.4979100227355957	2.4753499031066895	2.453160047531128	2.431339979171753	2.4099600315093994	2.3891398906707764	2.36899995803833	2.3495900630950928	2.330899953842163	2.3127999305725098	2.295289993286133	-1.2202600240707397	0.6270549893379211	0.6093659996986389	-0.9406480193138123	-1.060610055923462	-0.5807890295982361	-0.03070569969713688	0.5625219941139221	0.036981500685214996	0.13405300676822662	-0.47580599784851074	-0.5730019807815552	1.0004899501800537	1.1687899827957153	0.9585199952125549	1.2050700187683105	1.0452300310134888	-0.8956440091133118	1.1418299674987793	-1.26419997215271	-1.139490008354187	-1.2064199447631836	73.0999984741211	20.700000762939453	5.199999809265137
2.506880044937134	2.5078299045562744	2.5088000297546387	2.509850025177002	2.511009931564331	2.5122900009155273	2.5136899948120117	2.5152299404144287	2.5169200897216797	2.5188798904418945	2.5210299491882324	2.5233099460601807	2.5257599353790283	2.528409957885742	2.531219959259033	2.5342299938201904	2.537519931793213	2.540950059890747	2.544650077819824	2.5485899448394775	2.5527400970458984	2.557029962539673	2.5613999366760254	2.5657899379730225	2.570159912109375	2.5744900703430176	2.5787999629974365	2.5831000804901123	2.5873401165008545	2.591559886932373	2.595750093460083	2.5999600887298584	2.6042799949645996	2.6088600158691406	2.613960027694702	2.619849920272827	2.6270198822021484	2.635509967803955	2.645240068435669	2.6562399864196777	2.6683099269866943	2.6812798976898193	2.6950299739837646	2.7095000743865967	2.724790096282959	2.7411599159240723	2.7591099739074707	2.779589891433716	2.8031299114227295	2.830509901046753	2.861999988555908	2.8971199989318848	2.9344398975372314	2.9714200496673584	3.0048201084136963	3.031909942626953	3.0514299869537354	3.0638599395751953	3.070770025253296	3.0737099647521973	3.0740199089050293	3.0725200176239014	3.0694799423217773	3.064919948577881	3.058690071105957	3.0507500171661377	3.041059970855713	3.0297000408172607	3.0168099403381348	3.002530097961426	2.986989974975586	2.9702999591827393	2.952660083770752	2.9340600967407227	2.914680004119873	2.8945999145507812	2.873929977416992	2.8528499603271484	2.831470012664795	2.8098599910736084	2.78794002532959	2.7657101154327393	2.7431700229644775	2.72025990486145	2.697010040283203	2.6735100746154785	2.64985990524292	2.6262099742889404	2.6027300357818604	2.5795300006866455	2.556689977645874	2.534219980239868	2.5121700763702393	2.4905600547790527	2.4694700241088867	2.4489500522613525	2.429140090942383	2.410020112991333	2.3915600776672363	2.3737399578094482	-0.9732879996299744	1.5357600450515747	0.8215680122375488	-1.0832899808883667	-0.3895829916000366	-0.7347890138626099	0.23791000247001648	0.9837679862976074	0.9980220198631287	-0.29837700724601746	-0.3422519862651825	0.3872930109500885	0.10492800176143646	0.7427889704704285	0.8298320174217224	0.9471529722213745	0.759555995464325	-0.7697439789772034	0.6460080146789551	-1.0367000102996826	-0.9930670261383057	-0.9679009914398193	74.5	20.200000762939453	5.199999809265137
2.5732901096343994	2.574690103530884	2.5760700702667236	2.5775198936462402	2.579010009765625	2.580590009689331	2.582289934158325	2.5841000080108643	2.5860700607299805	2.588210105895996	2.590519905090332	2.592979907989502	2.5955700874328613	2.5982799530029297	2.601140022277832	2.604219913482666	2.607490062713623	2.6110599040985107	2.614759922027588	2.6186599731445312	2.6227500438690186	2.6269800662994385	2.6312599182128906	2.635509967803955	2.639659881591797	2.643660068511963	2.6476800441741943	2.6516599655151367	2.6556599140167236	2.6596200466156006	2.6635799407958984	2.6675798892974854	2.671720027923584	2.676219940185547	2.6813900470733643	2.687570095062256	2.695199966430664	2.7043399810791016	2.715009927749634	2.7270801067352295	2.7403900623321533	2.7546799182891846	2.7697699069976807	2.785680055618286	2.8025400638580322	2.8207900524139404	2.8409500122070312	2.8641300201416016	2.890929937362671	2.9220800399780273	2.9577999114990234	2.9975099563598633	3.03944993019104	3.0807299613952637	3.1180500984191895	3.1486799716949463	3.171410083770752	3.1868999004364014	3.1967899799346924	3.2027299404144287	3.2060399055480957	3.207509994506836	3.2074201107025146	3.2057700157165527	3.2023699283599854	3.197160005569458	3.190109968185425	3.181339979171753	3.171020030975342	3.159250020980835	3.1461598873138428	3.1318700313568115	3.116450071334839	3.1000900268554688	3.0828800201416016	3.0649499893188477	3.046410083770752	3.0273799896240234	3.0080299377441406	2.988369941711426	2.9683499336242676	2.948009967803955	2.9273300170898438	2.9062299728393555	2.8846800327301025	2.8627700805664062	2.840679883956909	2.8185501098632812	2.796560049057007	2.7748100757598877	2.753380060195923	2.73225998878479	2.7114899158477783	2.6911098957061768	2.6712100505828857	2.6519100666046143	2.6331899166107178	2.6150999069213867	2.5975499153137207	2.5805399417877197	-0.7342870235443115	0.7605180144309998	0.4197799861431122	0.1645040065050125	0.029825599864125252	-0.35180699825286865	0.41287800669670105	-0.028118500486016273	-0.19498300552368164	-0.3963389992713928	-0.11680000275373459	0.09333609789609909	0.7471150159835815	0.5728229880332947	0.5752379894256592	0.601947009563446	0.4666469991207123	-0.41972601413726807	0.7816910147666931	-0.6966530084609985	-0.48524901270866394	-0.699176013469696	73.4000015258789	20.5	5.599999904632568
2.5035600662231445	2.503429889678955	2.503340005874634	2.503269910812378	2.5032200813293457	2.5032498836517334	2.5034101009368896	2.503740072250366	2.5042200088500977	2.504879951477051	2.5057499408721924	2.506809949874878	2.508049964904785	2.509469985961914	2.5110700130462646	2.512860059738159	2.5148799419403076	2.5172200202941895	2.5198400020599365	2.5226500034332275	2.5256199836730957	2.5286900997161865	2.5317699909210205	2.5347900390625	2.5377800464630127	2.54079008102417	2.543760061264038	2.546760082244873	2.549870014190674	2.553100109100342	2.5564301013946533	2.559880018234253	2.563570022583008	2.5676798820495605	2.5725901126861572	2.5787301063537598	2.5866599082946777	2.5963399410247803	2.6077699661254883	2.6208701133728027	2.6354799270629883	2.6513900756835938	2.668450117111206	2.6866300106048584	2.7060799598693848	2.7271599769592285	2.750499963760376	2.777240037918091	2.808120012283325	2.8438498973846436	2.8847100734710693	2.930030107498169	2.9778900146484375	3.025049924850464	3.0677499771118164	3.1029200553894043	3.129199981689453	3.1474099159240723	3.159369945526123	3.167069911956787	3.172139883041382	3.1752500534057617	3.1766700744628906	3.1763899326324463	3.1742401123046875	3.170180082321167	3.164180040359497	3.1563498973846436	3.1468400955200195	3.135770082473755	3.123300075531006	3.1095499992370605	3.094680070877075	3.078809976577759	3.0620100498199463	3.044420003890991	3.026099920272827	3.007309913635254	2.988179922103882	2.968719959259033	2.948960065841675	2.9287900924682617	2.9082300662994385	2.887200117111206	2.8657500743865967	2.8439600467681885	2.8219499588012695	2.799910068511963	2.7780098915100098	2.7563600540161133	2.7350800037384033	2.7141599655151367	2.693650007247925	2.6735401153564453	2.653939962387085	2.63496994972229	2.616719961166382	2.5991599559783936	2.5822501182556152	2.565929889678955	-0.8510730266571045	0.004038679879158735	0.38968798518180847	0.7599480152130127	0.4811530113220215	0.7674260139465332	0.3915170133113861	-0.5061339735984802	-0.98225998878479	0.21539999544620514	0.21710699796676636	0.22909000515937805	-0.5077030062675476	0.7737740278244019	0.8434330224990845	0.6873760223388672	0.8615260124206543	-1.2380000352859497	0.6727539896965027	-0.8582299947738647	-0.8283219933509827	-0.8595420122146606	74.19999694824219	19.5	5.599999904632568
2.590009927749634	2.5922598838806152	2.5945301055908203	2.596820116043091	2.599090099334717	2.6013600826263428	2.60371994972229	2.6062099933624268	2.608870029449463	2.611639976501465	2.614490032196045	2.6174099445343018	2.620490074157715	2.6237099170684814	2.627039909362793	2.6305201053619385	2.6341700553894043	2.6379599571228027	2.6419599056243896	2.646169900894165	2.65054988861084	2.6550099849700928	2.659440040588379	2.6638200283050537	2.668139934539795	2.6723999977111816	2.6766200065612793	2.6807401180267334	2.684880018234253	2.688999891281128	2.6931300163269043	2.6972999572753906	2.7015700340270996	2.7061100006103516	2.711250066757202	2.7173399925231934	2.7248198986053467	2.733690023422241	2.7439799308776855	2.7555599212646484	2.7682700157165527	2.781899929046631	2.7963099479675293	2.811500072479248	2.8276100158691406	2.8450400829315186	2.8643500804901123	2.8866100311279297	2.912410020828247	2.9423298835754395	2.976609945297241	3.014620065689087	3.0546600818634033	3.093980073928833	3.129499912261963	3.1588099002838135	3.1809499263763428	3.1964900493621826	3.2071399688720703	3.2144100666046143	3.2194600105285645	3.2229299545288086	3.224950075149536	3.2255001068115234	3.2244200706481934	3.2216498851776123	3.2172000408172607	3.2111599445343018	3.2036099433898926	3.19461989402771	3.184309959411621	3.1727700233459473	3.160140037536621	3.146480083465576	3.1318600177764893	3.11641001701355	3.1002399921417236	3.0835399627685547	3.066349983215332	3.048769950866699	3.030750036239624	3.0123000144958496	2.993350028991699	2.9738900661468506	2.953929901123047	2.9335100650787354	2.9128000736236572	2.891930103302002	2.871109962463379	2.8504600524902344	2.8300399780273438	2.809880018234253	2.789949893951416	2.7703099250793457	2.75108003616333	2.732340097427368	2.7141499519348145	2.6965200901031494	2.679419994354248	2.6627399921417236	-0.660290002822876	0.5856530070304871	-0.10875199735164642	0.822180986404419	0.4750159978866577	-1.4513100385665894	1.3335399627685547	0.35803699493408203	0.2477020025253296	-0.18686600029468536	-0.2927579879760742	0.9223729968070984	-0.17387600243091583	0.40164801478385925	0.5915120244026184	0.4682939946651459	0.6902400255203247	-0.4732469916343689	0.3760499954223633	-0.6159600019454956	-0.7092139720916748	-0.6666399836540222	73.5999984741211	20.100000381469727	6.0
2.240770101547241	2.2406399250030518	2.24045991897583	2.2403500080108643	2.2402899265289307	2.240309953689575	2.240449905395508	2.2407500743865967	2.2411999702453613	2.2418699264526367	2.2427399158477783	2.243809938430786	2.24507999420166	2.2465600967407227	2.2482399940490723	2.2501399517059326	2.2523000240325928	2.254739999771118	2.2575199604034424	2.260590076446533	2.2639000415802	2.2674100399017334	2.2709600925445557	2.2744998931884766	2.2780399322509766	2.2814900875091553	2.2850100994110107	2.288480043411255	2.292109966278076	2.295870065689087	2.2997701168060303	2.303800106048584	2.307990074157715	2.3124899864196777	2.317660093307495	2.3239200115203857	2.331629991531372	2.341330051422119	2.352829933166504	2.366039991378784	2.3807098865509033	2.3966000080108643	2.4134600162506104	2.431190013885498	2.4499399662017822	2.4701099395751953	2.4922399520874023	2.517080068588257	2.5460100173950195	2.579580068588257	2.6183900833129883	2.6621599197387695	2.709350109100342	2.757050037384033	2.8015599250793457	2.839550018310547	2.869149923324585	2.890500068664551	2.905179977416992	2.9150800704956055	2.921869993209839	2.926340103149414	2.929080009460449	2.9301400184631348	2.929379940032959	2.926729917526245	2.922149896621704	2.9156999588012695	2.907550096511841	2.897830009460449	2.8867099285125732	2.874340057373047	2.8608200550079346	2.8462300300598145	2.830660104751587	2.814310073852539	2.797290086746216	2.7797698974609375	2.761889934539795	2.743680000305176	2.725130081176758	2.706279993057251	2.6870601177215576	2.6673901081085205	2.6473000049591064	2.6267600059509277	2.6058099269866943	2.5847198963165283	2.5637500286102295	2.5430500507354736	2.5226900577545166	2.502660036087036	2.48294997215271	2.4635798931121826	2.444659948348999	2.426340103149414	2.408669948577881	2.3916399478912354	2.375200033187866	2.359299898147583	-1.3375200033187866	-0.6421530246734619	-0.2549610137939453	0.4935390055179596	-0.015220800414681435	-0.7721199989318848	-0.5931649804115295	-0.8276579976081848	-0.46358999609947205	1.6208200454711914	-0.3111189901828766	-0.5668609738349915	-0.23169800639152527	1.2710800170898438	1.410730004310608	1.8061599731445312	1.1976900100708008	-1.9482100009918213	1.9518100023269653	-1.2470999956130981	-1.3415900468826294	-1.3461799621582031	72.5	20.899999618530273	6.400000095367432
2.28629994392395	2.2868900299072266	2.287450075149536	2.2880001068115234	2.288640022277832	2.289400100708008	2.290220022201538	2.291140079498291	2.2922699451446533	2.2935800552368164	2.2950398921966553	2.296689987182617	2.298490047454834	2.3004400730133057	2.3025898933410645	2.3049800395965576	2.307610034942627	2.3104701042175293	2.313649892807007	2.3170900344848633	2.32069993019104	2.3244199752807617	2.32817006111145	2.331850051879883	2.335469961166382	2.3390400409698486	2.3426499366760254	2.346299886703491	2.3500900268554688	2.353950023651123	2.357909917831421	2.3620200157165527	2.3663599491119385	2.3711600303649902	2.37677001953125	2.38358998298645	2.392090082168579	2.4023499488830566	2.414299964904785	2.4277899265289307	2.4426000118255615	2.4584898948669434	2.475290060043335	2.4930100440979004	2.511859893798828	2.532320022583008	2.555030107498169	2.581170082092285	2.611340045928955	2.6461501121520996	2.685800075531006	2.7296199798583984	2.7756400108337402	2.820770025253296	2.8615100383758545	2.8950700759887695	2.920380115509033	2.93818998336792	2.9502100944519043	2.9583699703216553	2.963870048522949	2.9675400257110596	2.969640016555786	2.9701199531555176	2.9689199924468994	2.96589994430542	2.9609999656677246	2.954390048980713	2.9462099075317383	2.9365599155426025	2.925679922103882	2.9136500358581543	2.9005401134490967	2.8864901065826416	2.871570110321045	2.855989933013916	2.8397998809814453	2.8232500553131104	2.8063700199127197	2.789220094680786	2.7717599868774414	2.753959894180298	2.7358200550079346	2.7172999382019043	2.6983799934387207	2.679069995880127	2.6595299243927	2.639970064163208	2.6205599308013916	2.6014199256896973	2.5826098918914795	2.5641400814056396	2.546020030975342	2.528280019760132	2.510999917984009	2.4942901134490967	2.478219985961914	2.462709903717041	2.447690010070801	2.433199882507324	-1.2302000522613525	-0.5025500059127808	-0.42694300413131714	0.595766007900238	-1.0589300394058228	0.5256159901618958	0.29712700843811035	0.27036699652671814	-0.6621919870376587	0.7670069932937622	0.3726229965686798	-0.4806700050830841	0.9281319975852966	1.2246400117874146	1.011680006980896	1.0898000001907349	1.186750054359436	-1.2302800416946411	0.9770879745483398	-1.2278200387954712	-0.9454100131988525	-1.2075599431991577	72.5	20.899999618530273	6.400000095367432
2.9009900093078613	2.905679941177368	2.910249948501587	2.914829969406128	2.919480085372925	2.9242498874664307	2.929110050201416	2.9339799880981445	2.9388699531555176	2.944080114364624	2.949460029602051	2.955009937286377	2.960659980773926	2.966370105743408	2.9721601009368896	2.978209972381592	2.9845499992370605	2.9911000728607178	2.99783992767334	3.004770040512085	3.011850118637085	3.0190799236297607	3.0264298915863037	3.0337600708007812	3.040950059890747	3.0480000972747803	3.0549099445343018	3.0618300437927246	3.0688300132751465	3.0759100914001465	3.0829999446868896	3.0900700092315674	3.0971601009368896	3.1045799255371094	3.1127700805664062	3.1221299171447754	3.1331799030303955	3.1459200382232666	3.1603000164031982	3.1762399673461914	3.1935300827026367	3.211970090866089	3.231329917907715	3.2514901161193848	3.2726199626922607	3.2950499057769775	3.31961989402771	3.347640037536621	3.379739999771118	3.4167699813842773	3.459089994430542	3.5062899589538574	3.556570053100586	3.6067399978637695	3.652829885482788	3.691380023956299	3.7208199501037598	3.7412400245666504	3.7546000480651855	3.7631399631500244	3.7686400413513184	3.771929979324341	3.773169994354248	3.772670030593872	3.7701001167297363	3.7654099464416504	3.7586100101470947	3.7498199939727783	3.739229917526245	3.726979970932007	3.713200092315674	3.698090076446533	3.681649923324585	3.664170026779175	3.6457901000976562	3.6265599727630615	3.60657000541687	3.586129903793335	3.565380096435547	3.544250011444092	3.52266001701355	3.5007200241088867	3.4785099029541016	3.455859899520874	3.4327099323272705	3.4091100692749023	3.385159969329834	3.3610799312591553	3.3371899127960205	3.313689947128296	3.290600061416626	3.2678298950195312	3.2453699111938477	3.2232799530029297	3.2017300128936768	3.1808300018310547	3.160569906234741	3.14096999168396	3.1219499111175537	3.103379964828491	0.22393399477005005	-0.08509539812803268	0.8545129895210266	0.3934420049190521	-1.302109956741333	-0.4011780023574829	-0.3473629951477051	-0.3328010141849518	-0.7533929944038391	0.17143100500106812	-0.2888779938220978	0.2318670004606247	-0.29087701439857483	-0.03800399973988533	-0.26164400577545166	-0.15234899520874023	-0.19383199512958527	0.09172339737415314	0.03372510150074959	0.2881219983100891	-0.0571415014564991	0.2235019952058792	72.69999694824219	20.399999618530273	6.400000095367432
2.6770501136779785	2.678719997406006	2.680459976196289	2.68218994140625	2.683990001678467	2.685879945755005	2.687849998474121	2.6899399757385254	2.6921799182891846	2.6946499347686768	2.6972999572753906	2.7000598907470703	2.702939987182617	2.705980062484741	2.709199905395508	2.7126200199127197	2.716209888458252	2.720089912414551	2.7241599559783936	2.7284998893737793	2.7329800128936768	2.7375500202178955	2.742150068283081	2.746730089187622	2.7512199878692627	2.7556700706481934	2.760010004043579	2.764389991760254	2.7687599658966064	2.773159980773926	2.7776501178741455	2.7822000980377197	2.7868499755859375	2.791800022125244	2.7973499298095703	2.8038899898529053	2.8118300437927246	2.821269989013672	2.8320600986480713	2.8441500663757324	2.857300043106079	2.871350049972534	2.8861300945281982	2.90159010887146	2.9179599285125732	2.935620069503784	2.955159902572632	2.9777801036834717	3.004080057144165	3.034759998321533	3.0699899196624756	3.1092100143432617	3.150710105895996	3.191649913787842	3.228679895401001	3.259049892425537	3.2814900875091553	3.2965400218963623	3.3059000968933105	3.3112399578094482	3.313960075378418	3.3148300647735596	3.314120054244995	3.3117799758911133	3.307689905166626	3.301759958267212	3.293989896774292	3.284480094909668	3.2733700275421143	3.260849952697754	3.246999979019165	3.231909990310669	3.2157199382781982	3.198590040206909	3.1805899143218994	3.161829948425293	3.1424899101257324	3.122659921646118	3.102519989013672	3.082050085067749	3.061269998550415	3.0401599407196045	3.018670082092285	2.9967598915100098	2.974400043487549	2.951659917831421	2.9286999702453613	2.9056999683380127	2.8828399181365967	2.8602399826049805	2.837970018386841	2.8160300254821777	2.794420003890991	2.773200035095215	2.7524900436401367	2.732300043106079	2.7127299308776855	2.693779945373535	2.6753599643707275	2.6574299335479736	-0.5288400053977966	1.0525000095367432	0.6906729936599731	0.011303099803626537	0.2582690119743347	-0.3753170073032379	0.47521600127220154	-0.016958799213171005	-0.09351000189781189	-0.49668100476264954	-0.4570220112800598	0.669854998588562	0.7282180190086365	0.20698900520801544	0.39117398858070374	0.42596200108528137	0.37783101201057434	-0.36723199486732483	0.42201900482177734	-0.5366790294647217	-0.4729450047016144	-0.5189669728279114	72.5	20.399999618530273	6.599999904632568
2.6770501136779785	2.678719997406006	2.680459976196289	2.68218994140625	2.683990001678467	2.685879945755005	2.687849998474121	2.6899399757385254	2.6921799182891846	2.6946499347686768	2.6972999572753906	2.7000598907470703	2.702939987182617	2.705980062484741	2.709199905395508	2.7126200199127197	2.716209888458252	2.720089912414551	2.7241599559783936	2.7284998893737793	2.7329800128936768	2.7375500202178955	2.742150068283081	2.746730089187622	2.7512199878692627	2.7556700706481934	2.760010004043579	2.764389991760254	2.7687599658966064	2.773159980773926	2.7776501178741455	2.7822000980377197	2.7868499755859375	2.791800022125244	2.7973499298095703	2.8038899898529053	2.8118300437927246	2.821269989013672	2.8320600986480713	2.8441500663757324	2.857300043106079	2.871350049972534	2.8861300945281982	2.90159010887146	2.9179599285125732	2.935620069503784	2.955159902572632	2.9777801036834717	3.004080057144165	3.034759998321533	3.0699899196624756	3.1092100143432617	3.150710105895996	3.191649913787842	3.228679895401001	3.259049892425537	3.2814900875091553	3.2965400218963623	3.3059000968933105	3.3112399578094482	3.313960075378418	3.3148300647735596	3.314120054244995	3.3117799758911133	3.307689905166626	3.301759958267212	3.293989896774292	3.284480094909668	3.2733700275421143	3.260849952697754	3.246999979019165	3.231909990310669	3.2157199382781982	3.198590040206909	3.1805899143218994	3.161829948425293	3.1424899101257324	3.122659921646118	3.102519989013672	3.082050085067749	3.061269998550415	3.0401599407196045	3.018670082092285	2.9967598915100098	2.974400043487549	2.951659917831421	2.9286999702453613	2.9056999683380127	2.8828399181365967	2.8602399826049805	2.837970018386841	2.8160300254821777	2.794420003890991	2.773200035095215	2.7524900436401367	2.732300043106079	2.7127299308776855	2.693779945373535	2.6753599643707275	2.6574299335479736	-0.5288400053977966	1.0525000095367432	0.6906729936599731	0.011303099803626537	0.2582690119743347	-0.3753170073032379	0.47521600127220154	-0.016958799213171005	-0.09351000189781189	-0.49668100476264954	-0.4570220112800598	0.669854998588562	0.7282180190086365	0.20698900520801544	0.39117398858070374	0.42596200108528137	0.37783101201057434	-0.36723199486732483	0.42201900482177734	-0.5366790294647217	-0.4729450047016144	-0.5189669728279114	72.5	20.399999618530273	6.599999904632568
2.829349994659424	2.831199884414673	2.8331398963928223	2.8351199626922607	2.837249994277954	2.8395400047302246	2.842010021209717	2.8447000980377197	2.847640037536621	2.850800037384033	2.854219913482666	2.857870101928711	2.861769914627075	2.865880012512207	2.870229959487915	2.874840021133423	2.879729986190796	2.8849799633026123	2.8905699253082275	2.8964200019836426	2.902549982070923	2.908829927444458	2.9151899814605713	2.9215800762176514	2.927870035171509	2.934079885482788	2.940279960632324	2.946429967880249	2.952660083770752	2.958930015563965	2.9652199745178223	2.971560001373291	2.9779999256134033	2.9847300052642822	2.992069959640503	3.000430107116699	3.0103600025177	3.0218300819396973	3.034869909286499	3.0492498874664307	3.0647199153900146	3.080980062484741	3.097790002822876	3.115139961242676	3.133229970932007	3.152509927749634	3.1736700534820557	3.198080062866211	3.226449966430664	3.2595601081848145	3.297760009765625	3.3406200408935547	3.3863298892974854	3.4317500591278076	3.4730100631713867	3.5066800117492676	3.531090021133423	3.546649932861328	3.5554800033569336	3.559530019760132	3.5604100227355957	3.559030055999756	3.55580997467041	3.5506999492645264	3.543529987335205	3.534320116043091	3.5231099128723145	3.5099499225616455	3.49495005607605	3.478179931640625	3.4599499702453613	3.4403600692749023	3.419529914855957	3.397710084915161	3.3749001026153564	3.3512699604034424	3.3269200325012207	3.302109956741333	3.277060031890869	3.2516698837280273	3.225990056991577	3.19992995262146	3.173460006713867	3.1465399265289307	3.1191298961639404	3.0912699699401855	3.0631699562072754	3.0350799560546875	3.0072100162506104	2.9797000885009766	2.952589988708496	2.9259300231933594	2.899749994277954	2.874039888381958	2.848979949951172	2.824620008468628	2.8010098934173584	2.778130054473877	2.7559499740600586	2.734339952468872	-0.16810500621795654	1.274340033531189	1.9305499792099	-1.432610034942627	-0.47982800006866455	-0.6571840047836304	0.13266199827194214	0.838782012462616	0.5385720133781433	0.13945099711418152	-0.23918600380420685	0.14399200677871704	1.0763599872589111	0.18632599711418152	0.1326570063829422	0.24005700647830963	0.16570599377155304	0.16451799869537354	-0.020465100184082985	-0.27234798669815063	-0.4301980137825012	-0.1640229970216751	71.5	21.5	6.699999809265137
2.6026499271392822	2.6032700538635254	2.6038999557495117	2.604480028152466	2.605109930038452	2.605839967727661	2.6066699028015137	2.6075799465179443	2.6087000370025635	2.609999895095825	2.6114799976348877	2.6131200790405273	2.6148900985717773	2.6168100833892822	2.618920087814331	2.621229887008667	2.6238200664520264	2.626729965209961	2.629889965057373	2.6332900524139404	2.6368699073791504	2.640510082244873	2.644160032272339	2.647749900817871	2.6512200832366943	2.654710054397583	2.6581599712371826	2.6616899967193604	2.665339946746826	2.669140100479126	2.6730899810791016	2.6771600246429443	2.6814401149749756	2.686150074005127	2.691620111465454	2.6982600688934326	2.7065999507904053	2.7167301177978516	2.7286200523376465	2.7420599460601807	2.7568600177764893	2.7727999687194824	2.7897300720214844	2.8076400756835938	2.826780080795288	2.847520112991333	2.870579957962036	2.897200107574463	2.9279799461364746	2.9636499881744385	3.004509925842285	3.049959897994995	3.098099946975708	3.1458001136779785	3.1893301010131836	3.2255899906158447	3.253159999847412	3.2726199626922607	3.285799980163574	3.294610023498535	3.3005199432373047	3.3045599460601807	3.3068599700927734	3.30745005607605	3.3061699867248535	3.302910089492798	3.2977099418640137	3.290649890899658	3.281869888305664	3.271559953689575	3.2598299980163574	3.2467598915100098	3.2325000762939453	3.217289924621582	3.2011499404907227	3.184159994125366	3.1665499210357666	3.1484200954437256	3.1298999786376953	3.111069917678833	3.091909885406494	3.0723800659179688	3.0524299144744873	3.0320301055908203	3.011199951171875	2.9899799823760986	2.9684700965881348	2.9468801021575928	2.925450086593628	2.9042999744415283	2.8834900856018066	2.863029956817627	2.842940092086792	2.823240041732788	2.803999900817871	2.7853400707244873	2.7673099040985107	2.749969959259033	2.733180046081543	2.716949939727783	-0.6000760197639465	-0.08547110110521317	0.2723720073699951	1.1530100107192993	0.730434000492096	0.6790980100631714	0.20420299470424652	-0.9746289849281311	-0.9000239968299866	0.20185700058937073	0.10560700297355652	0.2660349905490875	-0.38815099000930786	0.5352500081062317	0.5353720188140869	0.44856300950050354	0.4040830135345459	-1.1097999811172485	0.38430100679397583	-0.6213430166244507	-0.5795480012893677	-0.619625985622406	72.5999984741211	19.600000381469727	6.800000190734863
